arch;seed;val_score;test_score
const,sum,leaky_relu,16,256,linear,sum,tanh,2;10.0;0.684;0.7140000000000001
const,sum,leaky_relu,16,32,gcn,max,sigmoid,2;19.0;0.312;0.375
const,sum,leaky_relu,16,4,const,mlp,relu,16;19.0;0.168;0.192
const,sum,leaky_relu,16,4,gat,mlp,leaky_relu,8;10.0;0.442;0.411
const,sum,leaky_relu,16,64,const,sum,leaky_relu,1;79.0;0.6940000000000001;0.6970000000000001
const,sum,leaky_relu,16,64,generalized_linear,mean,tanh,16;42.0;0.34700000000000003;0.40425000000000005
const,sum,leaky_relu,16,8,gat_sym,mean,relu,16;10.0;0.234;0.183
const,sum,leaky_relu,2,128,const,sum,tanh,2;19.0;0.6940000000000001;0.705
const,sum,leaky_relu,2,128,gat_sym,max,elu,4;19.0;0.6579999999999999;0.648
const,sum,leaky_relu,2,128,generalized_linear,sum,softplus,2;10.0;0.6859999999999999;0.715
const,sum,leaky_relu,2,128,linear,sum,tanh,16;79.0;0.6920000000000001;0.711
const,sum,leaky_relu,2,16,cos,mean,leaky_relu,1;19.0;0.636;0.644
const,sum,leaky_relu,2,256,gcn,sum,elu,16;123.0;0.68;0.696
const,sum,leaky_relu,2,32,const,max,tanh,2;10.0;0.54;0.5379999999999999
const,sum,leaky_relu,2,32,const,mlp,relu,6;10.0;0.552;0.545
const,sum,leaky_relu,2,32,cos,sum,softplus,2;79.0;0.682;0.703
const,sum,leaky_relu,2,4,gat_sym,sum,leaky_relu,2;42.0;0.71;0.6970000000000001
const,sum,leaky_relu,2,4,gcn,mlp,relu6,2;79.0;0.456;0.448
const,sum,leaky_relu,2,64,cos,sum,softplus,2;79.0;0.706;0.705
const,sum,leaky_relu,2,64,gat,max,tanh,8;19.0;0.392;0.441
const,sum,leaky_relu,2,64,generalized_linear,sum,elu,8;79.0;0.688;0.6990000000000001
const,sum,leaky_relu,2,64,linear,sum,tanh,16;79.0;0.698;0.713
const,sum,leaky_relu,4,16,cos,sum,tanh,6;79.0;0.688;0.713
const,sum,leaky_relu,4,16,generalized_linear,sum,softplus,8;42.0;0.6779999999999999;0.6970000000000001
const,sum,leaky_relu,4,16,linear,max,sigmoid,1;19.0;0.484;0.485
const,sum,leaky_relu,4,256,cos,sum,tanh,1;42.0;0.71;0.711
const,sum,leaky_relu,4,256,gat_sym,sum,tanh,8;123.0;0.6920000000000001;0.71
const,sum,leaky_relu,4,256,linear,max,relu,1;123.0;0.64;0.631
const,sum,leaky_relu,4,32,const,max,leaky_relu,4;19.0;0.52;0.5479999999999999
const,sum,leaky_relu,4,32,gat,sum,elu,8;79.0;0.696;0.6990000000000001
const,sum,leaky_relu,4,32,gcn,max,softplus,6;19.0;0.428;0.416
const,sum,leaky_relu,4,4,cos,mlp,softplus,2;79.0;0.606;0.626
const,sum,leaky_relu,4,64,cos,sum,sigmoid,6;79.0;0.69;0.7070000000000001
const,sum,leaky_relu,4,64,cos,sum,tanh,4;79.0;0.6869999999999999;0.7095
const,sum,leaky_relu,4,64,cos,sum,tanh,6;79.0;0.7030000000000001;0.712
const,sum,leaky_relu,4,64,gat,sum,elu,1;19.0;0.716;0.7090000000000001
const,sum,leaky_relu,4,64,gat,sum,leaky_relu,8;42.0;0.698;0.706
const,sum,leaky_relu,4,64,generalized_linear,sum,softplus,8;42.0;0.675;0.6955
const,sum,leaky_relu,4,64,linear,mlp,elu,2;79.0;0.664;0.674
const,sum,leaky_relu,4,8,const,max,linear,4;123.0;0.396;0.43
const,sum,leaky_relu,6,128,const,mlp,tanh,1;42.0;0.696;0.6990000000000001
const,sum,leaky_relu,6,128,gat,mean,elu,6;79.0;0.546;0.54
const,sum,leaky_relu,6,128,generalized_linear,sum,softplus,8;42.0;0.7120000000000001;0.695
const,sum,leaky_relu,6,16,cos,sum,sigmoid,8;10.0;0.6859999999999999;0.706
const,sum,leaky_relu,6,16,cos,sum,softplus,4;19.0;0.6940000000000001;0.711
const,sum,leaky_relu,6,16,generalized_linear,sum,softplus,16;42.0;0.7;0.705
const,sum,leaky_relu,6,16,generalized_linear,sum,softplus,4;42.0;0.6920000000000001;0.6970000000000001
const,sum,leaky_relu,6,16,generalized_linear,sum,tanh,2;10.0;0.7020000000000001;0.7190000000000001
const,sum,leaky_relu,6,16,linear,sum,elu,1;79.0;0.698;0.711
const,sum,leaky_relu,6,256,gat_sym,sum,linear,8;42.0;0.692;0.6970000000000001
const,sum,leaky_relu,6,256,gcn,max,linear,8;123.0;0.494;0.506
const,sum,leaky_relu,6,256,generalized_linear,mlp,tanh,8;123.0;0.652;0.672
const,sum,leaky_relu,6,32,gat,max,leaky_relu,1;10.0;0.6459999999999999;0.6509999999999999
const,sum,leaky_relu,6,32,gat,sum,relu,16;42.0;0.706;0.705
const,sum,leaky_relu,6,4,gat,mean,relu,2;42.0;0.5920000000000001;0.615
const,sum,leaky_relu,6,64,const,sum,elu,1;42.0;0.6920000000000001;0.703
const,sum,leaky_relu,6,64,const,sum,tanh,6;42.0;0.66;0.698
const,sum,leaky_relu,6,64,generalized_linear,sum,elu,16;10.0;0.69;0.703
const,sum,leaky_relu,6,64,generalized_linear,sum,softplus,8;42.0;0.69;0.7070000000000001
const,sum,leaky_relu,6,64,linear,mean,tanh,16;79.0;0.378;0.396
const,sum,leaky_relu,6,64,linear,mlp,tanh,16;123.0;0.6779999999999999;0.6579999999999999
const,sum,leaky_relu,6,64,linear,sum,tanh,16;79.0;0.702;0.714
const,sum,leaky_relu,6,8,const,sum,relu,6;19.0;0.674;0.693
const,sum,leaky_relu,6,8,gat_sym,mean,relu6,8;42.0;0.058;0.16
const,sum,leaky_relu,6,8,gat_sym,sum,elu,4;19.0;0.688;0.705
const,sum,leaky_relu,8,128,gat_sym,mlp,relu,16;123.0;0.338;0.354
const,sum,leaky_relu,8,256,gat_sym,sum,linear,6;42.0;0.698;0.6943333333333334
const,sum,leaky_relu,8,256,gcn,sum,elu,6;42.0;0.6779999999999999;0.7
const,sum,leaky_relu,8,256,linear,sum,elu,2;10.0;0.6940000000000001;0.705
const,sum,leaky_relu,8,32,gat,mlp,relu6,6;42.0;0.284;0.33
const,sum,leaky_relu,8,4,cos,mlp,sigmoid,16;79.0;0.29600000000000004;0.343
const,sum,leaky_relu,8,4,gat_sym,max,linear,16;10.0;0.534;0.574
const,sum,leaky_relu,8,4,gat_sym,max,relu6,8;79.0;0.252;0.325
const,sum,leaky_relu,8,4,generalized_linear,mean,linear,16;79.0;0.308;0.306
const,sum,leaky_relu,8,64,cos,sum,tanh,4;79.0;0.689;0.709
const,sum,leaky_relu,8,64,gcn,max,softplus,2;42.0;0.47;0.51
const,sum,leaky_relu,8,8,cos,mean,leaky_relu,1;10.0;0.5760000000000001;0.606
const,sum,leaky_relu,8,8,gat,sum,leaky_relu,2;123.0;0.6920000000000001;0.7020000000000001
const,sum,linear,1,128,const,mlp,sigmoid,2;79.0;0.542;0.59
const,sum,linear,1,128,const,sum,elu,1;26.0;0.684;0.6865000000000001
const,sum,linear,1,128,const,sum,tanh,6;19.0;0.664;0.703
const,sum,linear,1,128,cos,sum,elu,16;49.0;0.6930000000000001;0.7035
const,sum,linear,1,128,cos,sum,relu,2;42.0;0.7;0.7120000000000001
const,sum,linear,1,128,gat,mlp,leaky_relu,6;10.0;0.5760000000000001;0.601
const,sum,linear,1,128,generalized_linear,mlp,tanh,16;42.0;0.636;0.654
const,sum,linear,1,128,generalized_linear,sum,elu,8;79.0;0.6859999999999999;0.703
const,sum,linear,1,128,generalized_linear,sum,leaky_relu,1;42.0;0.6920000000000001;0.708
const,sum,linear,1,128,linear,sum,elu,1;19.0;0.6779999999999999;0.698
const,sum,linear,1,16,const,sum,elu,4;42.0;0.672;0.667
const,sum,linear,1,16,gat,sum,linear,2;19.0;0.6679999999999999;0.6970000000000001
const,sum,linear,1,16,gat_sym,sum,linear,4;42.0;0.6779999999999999;0.7020000000000001
const,sum,linear,1,16,linear,sum,relu,1;42.0;0.682;0.713
const,sum,linear,1,256,generalized_linear,sum,linear,1;123.0;0.706;0.701
const,sum,linear,1,256,linear,mlp,leaky_relu,1;19.0;0.66;0.657
const,sum,linear,1,256,linear,sum,linear,16;42.0;0.6859999999999999;0.705
const,sum,linear,1,32,gat,sum,linear,4;123.0;0.6859999999999999;0.693
const,sum,linear,1,32,gat_sym,sum,elu,4;123.0;0.696;0.7120000000000001
const,sum,linear,1,32,gcn,sum,tanh,1;19.0;0.6940000000000001;0.7090000000000001
const,sum,linear,1,4,const,sum,sigmoid,6;10.0;0.632;0.653
const,sum,linear,1,4,generalized_linear,sum,relu,1;10.0;0.6459999999999999;0.672
const,sum,linear,1,4,linear,mlp,relu,16;79.0;0.35;0.3670000000000001
const,sum,linear,1,64,const,sum,elu,1;42.0;0.672;0.696
const,sum,linear,1,64,const,sum,linear,1;30.5;0.675;0.681
const,sum,linear,1,64,const,sum,linear,16;10.0;0.652;0.655
const,sum,linear,1,64,const,sum,tanh,2;19.0;0.6920000000000001;0.708
const,sum,linear,1,64,const,sum,tanh,6;19.0;0.674;0.693
const,sum,linear,1,64,cos,sum,tanh,6;19.0;0.6940000000000001;0.718
const,sum,linear,1,64,gat,sum,linear,1;42.0;0.6779999999999999;0.698
const,sum,linear,1,64,gat_sym,sum,linear,4;19.0;0.67;0.6890000000000001
const,sum,linear,1,64,gcn,sum,relu6,4;42.0;0.672;0.7020000000000001
const,sum,linear,1,64,generalized_linear,sum,tanh,8;42.0;0.698;0.713
const,sum,linear,1,64,linear,sum,linear,16;42.0;0.688;0.6970000000000001
const,sum,linear,1,8,cos,mean,tanh,1;123.0;0.434;0.502
const,sum,linear,16,128,const,sum,tanh,6;42.0;0.6859999999999999;0.691
const,sum,linear,16,16,const,sum,linear,2;42.0;0.6779999999999999;0.682
const,sum,linear,16,256,gat,sum,linear,4;123.0;0.688;0.685
const,sum,linear,16,256,gcn,sum,relu6,6;10.0;0.6859999999999999;0.708
const,sum,linear,16,4,const,sum,relu,4;42.0;0.674;0.6759999999999999
const,sum,linear,16,4,gcn,mean,softplus,4;79.0;0.644;0.657
const,sum,linear,16,4,gcn,mlp,relu,2;42.0;0.156;0.182
const,sum,linear,16,64,const,mlp,tanh,8;123.0;0.682;0.691
const,sum,linear,16,64,cos,sum,tanh,1;10.0;0.684;0.706
const,sum,linear,16,64,gat_sym,sum,tanh,16;79.0;0.68;0.7020000000000001
const,sum,linear,16,64,generalized_linear,sum,elu,4;19.0;0.69;0.69
const,sum,linear,16,8,gcn,sum,elu,4;123.0;0.662;0.688
const,sum,linear,2,128,const,sum,relu,1;19.0;0.662;0.68
const,sum,linear,2,128,cos,max,elu,4;10.0;0.62;0.64
const,sum,linear,2,128,cos,sum,elu,1;123.0;0.706;0.7040000000000001
const,sum,linear,2,128,gat,sum,linear,6;19.0;0.688;0.6920000000000001
const,sum,linear,2,16,const,sum,elu,4;10.0;0.68;0.6809999999999999
const,sum,linear,2,16,cos,sum,relu6,4;42.0;0.696;0.708
const,sum,linear,2,16,gat,mlp,relu,6;10.0;0.172;0.182
const,sum,linear,2,16,gat_sym,sum,elu,1;123.0;0.6779999999999999;0.7090000000000001
const,sum,linear,2,16,gat_sym,sum,elu,2;10.0;0.684;0.6970000000000001
const,sum,linear,2,256,generalized_linear,mean,tanh,16;123.0;0.236;0.452
const,sum,linear,2,32,const,sum,leaky_relu,4;123.0;0.6779999999999999;0.685
const,sum,linear,2,32,const,sum,linear,4;123.0;0.6579999999999999;0.672
const,sum,linear,2,32,gat,sum,linear,1;123.0;0.6779999999999999;0.7
const,sum,linear,2,32,gat_sym,sum,linear,6;19.0;0.7;0.7070000000000001
const,sum,linear,2,32,generalized_linear,sum,leaky_relu,1;10.0;0.6940000000000001;0.6990000000000001
const,sum,linear,2,32,linear,max,linear,1;79.0;0.654;0.682
const,sum,linear,2,4,const,max,linear,4;19.0;0.342;0.373
const,sum,linear,2,4,gcn,mlp,elu,2;123.0;0.64;0.636
const,sum,linear,2,4,generalized_linear,max,elu,16;10.0;0.248;0.376
const,sum,linear,2,64,const,mlp,elu,2;19.0;0.624;0.64
const,sum,linear,2,64,const,sum,tanh,1;19.0;0.696;0.6990000000000001
const,sum,linear,2,64,gcn,mean,relu,8;10.0;0.214;0.217
const,sum,linear,2,64,linear,max,leaky_relu,16;123.0;0.624;0.627
const,sum,linear,2,64,linear,mean,leaky_relu,6;19.0;0.412;0.407
const,sum,linear,2,8,gat,mlp,tanh,1;10.0;0.526;0.643
const,sum,linear,4,128,const,max,leaky_relu,2;10.0;0.54;0.545
const,sum,linear,4,128,const,sum,tanh,4;42.0;0.67;0.6940000000000001
const,sum,linear,4,128,gat,sum,tanh,4;19.0;0.6859999999999999;0.716
const,sum,linear,4,128,linear,sum,tanh,4;19.0;0.688;0.7140000000000001
const,sum,linear,4,16,gat_sym,mlp,linear,6;42.0;0.552;0.57
const,sum,linear,4,16,gat_sym,mlp,relu,16;42.0;0.34600000000000003;0.35700000000000004
const,sum,linear,4,16,generalized_linear,mlp,linear,6;19.0;0.534;0.55
const,sum,linear,4,256,cos,mean,elu,1;42.0;0.642;0.7020000000000001
const,sum,linear,4,256,gat,sum,elu,6;19.0;0.706;0.708
const,sum,linear,4,256,gcn,mean,softplus,6;79.0;0.56;0.579
const,sum,linear,4,256,gcn,sum,tanh,1;19.0;0.6920000000000001;0.708
const,sum,linear,4,32,cos,mlp,linear,1;42.0;0.664;0.6629999999999999
const,sum,linear,4,32,gat_sym,sum,linear,1;123.0;0.698;0.698
const,sum,linear,4,32,gat_sym,sum,linear,8;123.0;0.6940000000000001;0.695
const,sum,linear,4,4,const,mlp,linear,1;42.0;0.584;0.599
const,sum,linear,4,4,const,sum,linear,4;19.0;0.672;0.685
const,sum,linear,4,4,cos,sum,elu,1;42.0;0.6920000000000001;0.7070000000000001
const,sum,linear,4,4,gat_sym,max,tanh,4;123.0;0.496;0.609
const,sum,linear,4,64,gat,mlp,softplus,1;123.0;0.682;0.674
const,sum,linear,4,64,linear,sum,elu,1;42.0;0.696;0.706
const,sum,linear,4,64,linear,sum,linear,4;42.0;0.7040000000000001;0.6970000000000001
const,sum,linear,4,8,generalized_linear,sum,relu,2;79.0;0.696;0.7070000000000001
const,sum,linear,4,8,generalized_linear,sum,softplus,6;10.0;0.68;0.695
const,sum,linear,6,128,const,mlp,linear,4;123.0;0.6;0.608
const,sum,linear,6,128,const,sum,elu,2;19.0;0.6779999999999999;0.688
const,sum,linear,6,128,const,sum,elu,8;19.0;0.6920000000000001;0.703
const,sum,linear,6,128,cos,sum,elu,1;123.0;0.6759999999999999;0.695
const,sum,linear,6,128,gat,sum,elu,4;79.0;0.684;0.6940000000000001
const,sum,linear,6,128,gat,sum,tanh,1;19.0;0.6940000000000001;0.7140000000000001
const,sum,linear,6,128,gat_sym,sum,linear,1;42.0;0.684;0.6970000000000001
const,sum,linear,6,128,generalized_linear,mlp,tanh,2;19.0;0.688;0.6759999999999999
const,sum,linear,6,128,generalized_linear,sum,elu,1;19.0;0.684;0.6890000000000001
const,sum,linear,6,16,const,sum,linear,4;123.0;0.6679999999999999;0.6729999999999999
const,sum,linear,6,16,cos,sum,elu,6;123.0;0.6940000000000001;0.701
const,sum,linear,6,16,gat_sym,mlp,linear,2;42.0;0.614;0.631
const,sum,linear,6,16,gcn,sum,tanh,6;10.0;0.6859999999999999;0.7090000000000001
const,sum,linear,6,256,gat,sum,relu6,6;42.0;0.7020000000000001;0.7020000000000001
const,sum,linear,6,256,gcn,sum,leaky_relu,4;10.0;0.684;0.701
const,sum,linear,6,256,gcn,sum,linear,6;10.0;0.684;0.6970000000000001
const,sum,linear,6,256,linear,sum,elu,2;79.0;0.696;0.7070000000000001
const,sum,linear,6,256,linear,sum,tanh,1;10.0;0.698;0.708
const,sum,linear,6,32,const,sum,tanh,2;19.0;0.68;0.695
const,sum,linear,6,32,gat,sum,linear,8;42.0;0.6859999999999999;0.6859999999999999
const,sum,linear,6,32,gcn,max,elu,16;79.0;0.488;0.485
const,sum,linear,6,4,const,sum,linear,6;42.0;0.654;0.672
const,sum,linear,6,4,gat,mean,elu,16;10.0;0.338;0.331
const,sum,linear,6,64,gcn,sum,leaky_relu,16;10.0;0.6940000000000001;0.6970000000000001
const,sum,linear,6,64,generalized_linear,max,leaky_relu,8;79.0;0.61;0.628
const,sum,linear,6,8,gat,sum,elu,4;123.0;0.6779999999999999;0.706
const,sum,linear,6,8,gat,sum,tanh,1;19.0;0.6940000000000001;0.711
const,sum,linear,6,8,gat_sym,mlp,linear,6;123.0;0.636;0.629
const,sum,linear,6,8,linear,sum,softplus,1;79.0;0.7;0.7070000000000001
const,sum,linear,8,128,gcn,mlp,sigmoid,2;79.0;0.436;0.486
const,sum,linear,8,16,gat_sym,sum,elu,4;123.0;0.68;0.6940000000000001
const,sum,linear,8,16,gcn,sum,elu,6;123.0;0.672;0.688
const,sum,linear,8,32,const,sum,linear,6;19.0;0.6679999999999999;0.682
const,sum,linear,8,4,gat_sym,sum,elu,4;123.0;0.6759999999999999;0.708
const,sum,linear,8,4,gcn,mlp,leaky_relu,2;79.0;0.528;0.512
const,sum,linear,8,4,gcn,sum,linear,8;123.0;0.6779999999999999;0.696
const,sum,linear,8,64,const,sum,tanh,1;42.0;0.6940000000000001;0.7120000000000001
const,sum,linear,8,64,gat_sym,max,relu6,4;123.0;0.4920000000000001;0.525
const,sum,linear,8,8,linear,mlp,softplus,8;79.0;0.552;0.5379999999999999
const,sum,relu,1,128,const,sum,tanh,8;10.0;0.674;0.693
const,sum,relu,1,128,gat,sum,linear,4;19.0;0.6920000000000001;0.7140000000000001
const,sum,relu,1,128,gcn,max,relu6,2;79.0;0.47;0.495
const,sum,relu,1,16,gat,mlp,tanh,6;10.0;0.634;0.667
const,sum,relu,1,16,generalized_linear,sum,linear,1;42.0;0.7020000000000001;0.7070000000000001
const,sum,relu,1,16,linear,mlp,softplus,1;19.0;0.636;0.6729999999999999
const,sum,relu,1,16,linear,sum,elu,4;42.0;0.68;0.6970000000000001
const,sum,relu,1,256,gat,sum,elu,2;19.0;0.706;0.71
const,sum,relu,1,256,generalized_linear,sum,leaky_relu,8;123.0;0.7;0.701
const,sum,relu,1,32,const,sum,linear,4;42.0;0.672;0.669
const,sum,relu,1,32,const,sum,tanh,1;42.0;0.68;0.698
const,sum,relu,1,32,cos,max,softplus,6;42.0;0.324;0.398
const,sum,relu,1,32,gat_sym,mlp,linear,16;42.0;0.414;0.439
const,sum,relu,1,32,linear,max,leaky_relu,1;79.0;0.488;0.552
const,sum,relu,1,4,cos,sum,tanh,1;10.0;0.474;0.527
const,sum,relu,1,4,gat,max,elu,1;10.0;0.38;0.388
const,sum,relu,1,4,gat_sym,sum,leaky_relu,1;42.0;0.562;0.62
const,sum,relu,1,4,gcn,mean,linear,8;42.0;0.378;0.355
const,sum,relu,1,4,linear,mlp,relu,6;79.0;0.35600000000000004;0.358
const,sum,relu,1,4,linear,sum,leaky_relu,8;10.0;0.574;0.574
const,sum,relu,1,64,cos,max,softplus,1;123.0;0.614;0.647
const,sum,relu,1,64,gat,sum,elu,1;19.0;0.7020000000000001;0.7020000000000001
const,sum,relu,1,8,generalized_linear,sum,linear,16;79.0;0.642;0.6890000000000001
const,sum,relu,16,128,const,sum,softplus,16;42.0;0.67;0.665
const,sum,relu,16,16,const,sum,relu,1;123.0;0.682;0.6859999999999999
const,sum,relu,16,16,const,sum,softplus,1;123.0;0.6579999999999999;0.6920000000000001
const,sum,relu,16,16,cos,mlp,softplus,1;10.0;0.68;0.691
const,sum,relu,16,16,gcn,sum,softplus,1;123.0;0.6940000000000001;0.695
const,sum,relu,16,256,generalized_linear,sum,sigmoid,8;79.0;0.708;0.713
const,sum,relu,16,32,gat_sym,sum,relu,1;123.0;0.684;0.69
const,sum,relu,16,32,gcn,sum,elu,4;123.0;0.684;0.6970000000000001
const,sum,relu,16,32,gcn,sum,leaky_relu,1;123.0;0.6579999999999999;0.703
const,sum,relu,16,32,gcn,sum,leaky_relu,6;123.0;0.682;0.7020000000000001
const,sum,relu,16,32,gcn,sum,relu,6;123.0;0.598;0.615
const,sum,relu,16,32,gcn,sum,relu6,1;123.0;0.69;0.6990000000000001
const,sum,relu,16,32,gcn,sum,relu6,6;123.0;0.68;0.698
const,sum,relu,16,32,gcn,sum,sigmoid,1;123.0;0.6880000000000001;0.7015
const,sum,relu,16,32,generalized_linear,mlp,sigmoid,16;79.0;0.26;0.36
const,sum,relu,16,32,generalized_linear,sum,leaky_relu,6;123.0;0.7;0.7020000000000001
const,sum,relu,16,4,const,max,sigmoid,1;10.0;0.528;0.5429999999999999
const,sum,relu,16,64,const,sum,elu,6;10.0;0.682;0.677
const,sum,relu,16,64,cos,mean,relu,6;79.0;0.37;0.38
const,sum,relu,16,64,gat,sum,sigmoid,4;123.0;0.696;0.71
const,sum,relu,16,64,linear,mlp,sigmoid,6;79.0;0.392;0.453
const,sum,relu,16,64,linear,sum,tanh,4;19.0;0.7040000000000001;0.715
const,sum,relu,16,8,gat,mean,relu6,16;19.0;0.35600000000000004;0.3720000000000001
const,sum,relu,2,16,const,sum,linear,6;42.0;0.664;0.669
const,sum,relu,2,16,gat,max,linear,1;79.0;0.672;0.6940000000000001
const,sum,relu,2,16,gat,sum,tanh,6;19.0;0.7;0.705
const,sum,relu,2,16,gcn,sum,leaky_relu,1;10.0;0.6759999999999999;0.695
const,sum,relu,2,64,cos,mlp,softplus,2;10.0;0.6;0.624
const,sum,relu,2,8,gcn,mlp,sigmoid,8;42.0;0.298;0.394
const,sum,relu,2,8,gcn,sum,elu,1;123.0;0.682;0.6859999999999999
const,sum,relu,2,8,gcn,sum,relu6,1;123.0;0.698;0.713
const,sum,relu,2,8,gcn,sum,sigmoid,1;123.0;0.6779999999999999;0.7070000000000001
const,sum,relu,4,16,linear,sum,linear,1;42.0;0.6940000000000001;0.711
const,sum,relu,4,32,cos,sum,linear,4;123.0;0.7;0.71
const,sum,relu,4,32,gat_sym,sum,linear,1;123.0;0.682;0.7140000000000001
const,sum,relu,4,32,gcn,sum,relu,4;10.0;0.6779999999999999;0.6940000000000001
const,sum,relu,4,32,generalized_linear,max,tanh,8;10.0;0.4320000000000001;0.487
const,sum,relu,4,4,generalized_linear,mean,sigmoid,2;19.0;0.378;0.498
const,sum,relu,4,4,linear,sum,elu,4;19.0;0.672;0.696
const,sum,relu,4,64,const,mean,linear,2;123.0;0.66;0.675
const,sum,relu,4,64,cos,mean,relu6,4;19.0;0.322;0.32299999999999995
const,sum,relu,4,64,gat_sym,max,elu,4;42.0;0.63;0.644
const,sum,relu,4,64,linear,mlp,elu,1;42.0;0.648;0.6679999999999999
const,sum,relu,6,128,const,sum,relu,6;42.0;0.574;0.598
const,sum,relu,6,128,generalized_linear,max,softplus,8;79.0;0.644;0.6459999999999999
const,sum,relu,6,128,linear,max,leaky_relu,8;79.0;0.624;0.636
const,sum,relu,6,16,cos,max,tanh,1;79.0;0.662;0.701
const,sum,relu,6,256,const,sum,softplus,6;123.0;0.67;0.684
const,sum,relu,6,32,gcn,sum,leaky_relu,6;123.0;0.7;0.7040000000000001
const,sum,relu,6,32,gcn,sum,linear,6;123.0;0.674;0.695
const,sum,relu,6,32,generalized_linear,sum,leaky_relu,6;123.0;0.6940000000000001;0.7
const,sum,relu,6,32,generalized_linear,sum,tanh,6;123.0;0.6973333333333332;0.7130000000000001
const,sum,relu,6,4,gat_sym,mean,tanh,1;10.0;0.5479999999999999;0.631
const,sum,relu,6,4,gat_sym,sum,elu,6;79.0;0.682;0.6990000000000001
const,sum,relu,6,4,generalized_linear,mean,leaky_relu,1;19.0;0.636;0.6459999999999999
const,sum,relu,6,64,linear,mlp,linear,4;42.0;0.626;0.605
const,sum,relu,8,128,const,mean,softplus,1;19.0;0.626;0.639
const,sum,relu,8,128,cos,max,linear,2;19.0;0.6579999999999999;0.6725
const,sum,relu,8,128,gat,sum,linear,1;42.0;0.6920000000000001;0.7020000000000001
const,sum,relu,8,128,gat_sym,mlp,elu,8;123.0;0.612;0.609
const,sum,relu,8,256,gat,max,softplus,1;10.0;0.652;0.648
const,sum,relu,8,256,gat_sym,mlp,softplus,1;42.0;0.6920000000000001;0.669
const,sum,relu,8,32,const,max,relu,6;79.0;0.412;0.412
const,sum,relu,8,32,const,mlp,tanh,2;10.0;0.664;0.69
const,sum,relu,8,32,gat_sym,sum,tanh,16;123.0;0.7040000000000001;0.7020000000000001
const,sum,relu,8,32,linear,mlp,leaky_relu,8;123.0;0.394;0.429
const,sum,relu,8,64,generalized_linear,sum,elu,1;123.0;0.69;0.7120000000000001
const,sum,relu,8,8,gat_sym,mean,leaky_relu,2;123.0;0.578;0.588
const,sum,relu6,1,128,const,sum,sigmoid,2;10.0;0.6759999999999999;0.703
const,sum,relu6,1,16,const,sum,relu6,2;42.0;0.68;0.7
const,sum,relu6,1,16,gat,sum,linear,2;19.0;0.684;0.7
const,sum,relu6,1,16,gat_sym,mean,softplus,4;79.0;0.292;0.407
const,sum,relu6,1,16,generalized_linear,mean,leaky_relu,4;79.0;0.278;0.378
const,sum,relu6,1,16,generalized_linear,sum,leaky_relu,1;10.0;0.684;0.711
const,sum,relu6,1,256,gat_sym,sum,elu,16;42.0;0.6859999999999999;0.698
const,sum,relu6,1,256,linear,mlp,leaky_relu,4;42.0;0.564;0.578
const,sum,relu6,1,32,const,sum,tanh,2;79.0;0.68;0.693
const,sum,relu6,1,32,linear,max,linear,1;79.0;0.64;0.6559999999999999
const,sum,relu6,1,32,linear,sum,relu6,4;42.0;0.682;0.703
const,sum,relu6,1,4,gcn,max,leaky_relu,4;123.0;0.394;0.435
const,sum,relu6,1,4,linear,mean,linear,1;123.0;0.5660000000000001;0.53
const,sum,relu6,1,64,const,sum,linear,1;42.0;0.6459999999999999;0.6890000000000001
const,sum,relu6,1,64,cos,sum,linear,6;19.0;0.696;0.7040000000000001
const,sum,relu6,16,128,const,sum,softplus,16;19.0;0.662;0.679
const,sum,relu6,16,128,linear,mlp,linear,8;123.0;0.614;0.642
const,sum,relu6,16,16,gat,mlp,elu,1;79.0;0.62;0.6459999999999999
const,sum,relu6,16,16,gat,mlp,elu,2;19.0;0.648;0.6459999999999999
const,sum,relu6,16,16,linear,mlp,sigmoid,4;42.0;0.408;0.474
const,sum,relu6,16,16,linear,sum,sigmoid,1;42.0;0.7040000000000001;0.721
const,sum,relu6,16,256,cos,sum,sigmoid,6;19.0;0.7020000000000001;0.713
const,sum,relu6,16,256,gat,max,sigmoid,6;79.0;0.228;0.266
const,sum,relu6,16,256,gat_sym,mlp,tanh,2;10.0;0.664;0.6809999999999999
const,sum,relu6,16,256,linear,sum,softplus,8;123.0;0.7120000000000001;0.7020000000000001
const,sum,relu6,16,32,gcn,max,sigmoid,2;19.0;0.371;0.388
const,sum,relu6,16,32,gcn,sum,relu6,6;123.0;0.328;0.319
const,sum,relu6,16,4,gat,sum,relu,16;42.0;0.696;0.701
const,sum,relu6,16,4,gat_sym,sum,leaky_relu,2;79.0;0.684;0.7070000000000001
const,sum,relu6,16,4,gcn,sum,elu,2;10.0;0.69;0.6970000000000001
const,sum,relu6,16,64,const,sum,elu,6;10.0;0.6679999999999999;0.6729999999999999
const,sum,relu6,16,64,const,sum,linear,6;42.0;0.6659999999999999;0.6729999999999999
const,sum,relu6,16,64,const,sum,tanh,1;19.0;0.6659999999999999;0.713
const,sum,relu6,16,64,generalized_linear,sum,leaky_relu,6;42.0;0.6759999999999999;0.711
const,sum,relu6,16,64,generalized_linear,sum,leaky_relu,8;42.0;0.696;0.685
const,sum,relu6,16,64,generalized_linear,sum,relu,6;19.0;0.7020000000000001;0.701
