arch;seed;val_score;test_score
linear,mean,sigmoid,16,32,gat_sym,max,relu,16;123.0;0.252;0.273
linear,mean,sigmoid,16,32,linear,max,softplus,8;19.0;0.276;0.355
linear,mean,sigmoid,16,4,const,max,linear,2;42.0;0.316;0.319
linear,mean,sigmoid,16,4,const,mean,relu6,1;79.0;0.122;0.149
linear,mean,sigmoid,16,64,const,max,linear,4;42.0;0.114;0.13
linear,mean,sigmoid,16,64,linear,mlp,linear,1;42.0;0.256;0.28
linear,mean,sigmoid,16,8,gcn,mlp,relu,4;79.0;0.14400000000000002;0.146
linear,mean,sigmoid,2,256,const,max,elu,6;79.0;0.316;0.319
linear,mean,sigmoid,2,256,const,sum,linear,8;42.0;0.748;0.7709999999999999
linear,mean,sigmoid,2,32,gat,max,relu,4;10.0;0.142;0.141
linear,mean,sigmoid,2,32,gat_sym,mlp,elu,6;42.0;0.18;0.173
linear,mean,sigmoid,2,64,generalized_linear,mean,relu,16;79.0;0.194;0.175
linear,mean,sigmoid,2,64,linear,mlp,softplus,1;42.0;0.206;0.213
linear,mean,sigmoid,4,128,cos,max,relu,4;10.0;0.174;0.197
linear,mean,sigmoid,4,128,gcn,mean,relu6,6;42.0;0.214;0.222
linear,mean,sigmoid,4,16,gat,max,tanh,16;42.0;0.252;0.319
linear,mean,sigmoid,4,256,gcn,mlp,relu,6;79.0;0.316;0.318
linear,mean,sigmoid,4,32,const,max,elu,8;10.0;0.058;0.149
linear,mean,sigmoid,4,32,const,sum,sigmoid,2;10.0;0.112;0.149
linear,mean,sigmoid,4,64,gat,sum,elu,8;42.0;0.162;0.149
linear,mean,sigmoid,4,8,const,mlp,elu,8;19.0;0.316;0.319
linear,mean,sigmoid,4,8,generalized_linear,sum,softplus,1;79.0;0.28;0.287
linear,mean,sigmoid,6,128,gat,mlp,linear,1;79.0;0.316;0.32
linear,mean,sigmoid,6,256,linear,mean,elu,16;42.0;0.172;0.271
linear,mean,sigmoid,6,32,gat,mean,sigmoid,16;79.0;0.112;0.261
linear,mean,sigmoid,6,4,gat_sym,mlp,relu6,1;19.0;0.134;0.131
linear,mean,sigmoid,6,64,gat_sym,mlp,softplus,2;123.0;0.284;0.321
linear,mean,sigmoid,6,8,cos,mean,linear,2;42.0;0.172;0.237
linear,mean,sigmoid,6,8,generalized_linear,mean,leaky_relu,1;79.0;0.192;0.18
linear,mean,sigmoid,8,128,cos,mlp,elu,1;10.0;0.16;0.146
linear,mean,sigmoid,8,128,gat,max,elu,6;10.0;0.244;0.319
linear,mean,sigmoid,8,16,gat_sym,sum,relu6,8;79.0;0.16;0.149
linear,mean,sigmoid,8,32,gat,mlp,softplus,8;42.0;0.266;0.251
linear,mean,sigmoid,8,4,gat_sym,max,tanh,4;42.0;0.21600000000000005;0.233
linear,mean,sigmoid,8,4,gcn,max,sigmoid,6;79.0;0.196;0.174
linear,mean,sigmoid,8,4,linear,mean,leaky_relu,2;79.0;0.182;0.177
linear,mean,sigmoid,8,64,const,mean,elu,2;123.0;0.162;0.149
linear,mean,sigmoid,8,64,gcn,mean,relu6,16;42.0;0.188;0.192
linear,mean,softplus,1,16,cos,max,linear,16;79.0;0.156;0.319
linear,mean,softplus,1,16,gat,mlp,elu,8;19.0;0.194;0.163
linear,mean,softplus,1,16,gcn,mlp,relu,6;79.0;0.212;0.224
linear,mean,softplus,1,16,linear,sum,softplus,1;19.0;0.274;0.272
linear,mean,softplus,1,256,gat_sym,sum,elu,1;79.0;0.316;0.319
linear,mean,softplus,1,256,linear,sum,sigmoid,6;79.0;0.272;0.308
linear,mean,softplus,1,32,cos,sum,leaky_relu,1;10.0;0.162;0.149
linear,mean,softplus,1,32,generalized_linear,mean,elu,1;79.0;0.29;0.294
linear,mean,softplus,1,4,const,mean,relu6,2;19.0;0.316;0.319
linear,mean,softplus,1,64,const,mlp,linear,4;10.0;0.298;0.297
linear,mean,softplus,1,64,const,sum,relu,2;19.0;0.122;0.13
linear,mean,softplus,16,128,gcn,mlp,sigmoid,8;10.0;0.132;0.13
linear,mean,softplus,16,128,gcn,mlp,softplus,2;79.0;0.156;0.319
linear,mean,softplus,16,16,const,mean,softplus,4;42.0;0.156;0.14400000000000002
linear,mean,softplus,16,16,gat,mean,sigmoid,8;10.0;0.128;0.138
linear,mean,softplus,16,32,gcn,sum,relu6,8;79.0;0.316;0.319
linear,mean,softplus,16,4,gat,max,softplus,1;10.0;0.268;0.263
linear,mean,softplus,16,64,gcn,max,elu,6;19.0;0.22;0.263
linear,mean,softplus,16,8,const,max,linear,16;10.0;0.162;0.149
linear,mean,softplus,16,8,cos,mlp,relu,1;10.0;0.316;0.319
linear,mean,softplus,16,8,gat_sym,mean,softplus,4;79.0;0.28;0.266
linear,mean,softplus,2,128,gcn,mlp,tanh,6;42.0;0.136;0.319
linear,mean,softplus,2,128,linear,mlp,relu6,1;123.0;0.316;0.318
linear,mean,softplus,2,16,cos,sum,elu,2;10.0;0.07200000000000001;0.149
linear,mean,softplus,2,16,gcn,max,elu,1;10.0;0.228;0.262
linear,mean,softplus,2,4,gat_sym,max,tanh,16;10.0;0.316;0.325
linear,mean,softplus,2,64,const,max,softplus,1;42.0;0.316;0.319
linear,mean,softplus,2,64,gcn,mean,tanh,16;42.0;0.142;0.17
linear,mean,softplus,2,8,gcn,mlp,relu,2;79.0;0.166;0.15
linear,mean,softplus,2,8,generalized_linear,sum,relu6,1;79.0;0.122;0.13
linear,mean,softplus,4,128,gat,mean,tanh,8;19.0;0.242;0.212
linear,mean,softplus,4,128,gat_sym,mlp,softplus,1;10.0;0.21;0.199
linear,mean,softplus,4,128,gcn,mean,leaky_relu,16;42.0;0.162;0.17800000000000002
linear,mean,softplus,4,16,const,sum,softplus,2;42.0;0.316;0.319
linear,mean,softplus,4,256,generalized_linear,mean,softplus,16;19.0;0.224;0.28800000000000003
linear,mean,softplus,4,32,gcn,mean,tanh,6;123.0;0.114;0.187
linear,mean,softplus,4,32,generalized_linear,sum,linear,1;123.0;0.106;0.319
linear,mean,softplus,4,4,cos,mean,softplus,1;79.0;0.256;0.234
linear,mean,softplus,4,4,gat_sym,mlp,tanh,8;79.0;0.184;0.18600000000000005
linear,mean,softplus,4,64,cos,mlp,sigmoid,6;42.0;0.194;0.159
linear,mean,softplus,4,64,gcn,sum,relu6,1;42.0;0.122;0.13
linear,mean,softplus,4,64,generalized_linear,mean,leaky_relu,4;123.0;0.15;0.147
linear,mean,softplus,4,8,const,mlp,elu,1;123.0;0.116;0.149
linear,mean,softplus,4,8,linear,sum,relu,6;123.0;0.162;0.149
linear,mean,softplus,6,128,const,mlp,relu6,6;42.0;0.122;0.199
linear,mean,softplus,6,16,generalized_linear,mean,sigmoid,2;79.0;0.152;0.205
linear,mean,softplus,6,256,gat_sym,mean,leaky_relu,8;42.0;0.316;0.319
linear,mean,softplus,6,256,linear,mlp,relu6,2;10.0;0.122;0.13
linear,mean,softplus,6,32,gat,mean,relu,6;19.0;0.126;0.131
linear,mean,softplus,6,4,gat,max,relu,16;42.0;0.316;0.319
linear,mean,softplus,6,4,gat_sym,mlp,sigmoid,1;19.0;0.16399999999999998;0.172
linear,mean,softplus,6,64,generalized_linear,mean,elu,8;79.0;0.14;0.17600000000000002
linear,mean,softplus,6,8,const,max,sigmoid,4;123.0;0.114;0.103
linear,mean,softplus,6,8,generalized_linear,mean,leaky_relu,2;10.0;0.126;0.13699999999999998
linear,mean,softplus,8,128,generalized_linear,mlp,sigmoid,4;19.0;0.316;0.32
linear,mean,softplus,8,16,gat_sym,mean,tanh,6;42.0;0.23;0.224
linear,mean,softplus,8,16,gcn,mean,relu6,16;123.0;0.202;0.201
linear,mean,softplus,8,16,generalized_linear,sum,linear,16;42.0;0.228;0.287
linear,mean,softplus,8,256,cos,max,tanh,1;79.0;0.316;0.319
linear,mean,softplus,8,32,cos,sum,elu,1;42.0;0.316;0.319
linear,mean,softplus,8,32,gat_sym,sum,tanh,2;10.0;0.298;0.301
linear,mean,softplus,8,4,gat,sum,leaky_relu,2;79.0;0.122;0.13
linear,mean,softplus,8,4,gcn,mean,relu6,16;79.0;0.22;0.215
linear,mean,softplus,8,64,gat_sym,mean,linear,6;19.0;0.226;0.237
linear,mean,softplus,8,8,const,mean,relu,2;79.0;0.122;0.14400000000000002
linear,mean,softplus,8,8,gat_sym,max,relu,4;79.0;0.228;0.256
linear,mean,softplus,8,8,gat_sym,sum,tanh,16;79.0;0.17800000000000002;0.256
linear,mean,softplus,8,8,gcn,max,relu,8;79.0;0.368;0.365
linear,mean,tanh,1,16,gat_sym,sum,relu6,8;10.0;0.166;0.149
linear,mean,tanh,1,16,gcn,mlp,elu,4;10.0;0.464;0.447
linear,mean,tanh,1,16,generalized_linear,sum,linear,1;123.0;0.728;0.745
linear,mean,tanh,1,256,gat_sym,max,elu,6;42.0;0.41;0.405
linear,mean,tanh,1,32,gat,mean,sigmoid,16;42.0;0.316;0.319
linear,mean,tanh,1,4,linear,mlp,softplus,1;79.0;0.3720000000000001;0.394
linear,mean,tanh,1,64,const,max,softplus,2;79.0;0.6659999999999999;0.685
linear,mean,tanh,1,64,const,mean,softplus,16;42.0;0.122;0.13
linear,mean,tanh,1,64,const,sum,linear,1;10.0;0.774;0.81
linear,mean,tanh,1,64,generalized_linear,max,relu,16;10.0;0.122;0.149
linear,mean,tanh,1,8,gat_sym,mean,linear,6;42.0;0.14400000000000002;0.165
linear,mean,tanh,1,8,gcn,mlp,tanh,1;123.0;0.354;0.363
linear,mean,tanh,16,128,gat_sym,sum,leaky_relu,1;10.0;0.764;0.777
linear,mean,tanh,16,128,gat_sym,sum,linear,1;42.0;0.772;0.767
linear,mean,tanh,16,128,gat_sym,sum,linear,16;79.0;0.7559999999999999;0.7759999999999999
linear,mean,tanh,16,16,generalized_linear,mlp,tanh,4;42.0;0.464;0.47
linear,mean,tanh,16,256,gat_sym,mlp,relu6,1;10.0;0.132;0.14800000000000002
linear,mean,tanh,16,32,const,max,tanh,6;42.0;0.7440000000000001;0.752
linear,mean,tanh,16,32,linear,mean,elu,6;19.0;0.614;0.599
linear,mean,tanh,16,4,cos,mean,softplus,2;19.0;0.214;0.224
linear,mean,tanh,16,64,const,mlp,linear,16;10.0;0.698;0.695
linear,mean,tanh,16,64,linear,max,softplus,16;42.0;0.316;0.355
linear,mean,tanh,16,8,linear,max,leaky_relu,4;10.0;0.156;0.14400000000000002
linear,mean,tanh,2,128,generalized_linear,mean,relu,16;19.0;0.162;0.149
linear,mean,tanh,2,128,linear,sum,leaky_relu,1;10.0;0.78;0.79
linear,mean,tanh,2,16,const,mean,leaky_relu,8;10.0;0.162;0.149
linear,mean,tanh,2,16,gat_sym,mlp,elu,16;79.0;0.612;0.626
linear,mean,tanh,2,16,linear,mlp,elu,8;10.0;0.644;0.645
linear,mean,tanh,2,256,generalized_linear,mean,relu,2;42.0;0.128;0.142
linear,mean,tanh,2,32,cos,max,elu,2;42.0;0.27;0.319
linear,mean,tanh,2,32,cos,mean,softplus,16;42.0;0.16;0.159
linear,mean,tanh,2,4,generalized_linear,sum,softplus,8;42.0;0.23;0.269
linear,mean,tanh,4,16,gat_sym,sum,softplus,4;10.0;0.73;0.759
linear,mean,tanh,4,256,gcn,max,relu,16;79.0;0.328;0.363
linear,mean,tanh,4,64,cos,mlp,relu,4;79.0;0.158;0.151
linear,mean,tanh,4,64,gat_sym,mean,sigmoid,16;123.0;0.316;0.319
linear,mean,tanh,4,64,gcn,max,sigmoid,8;10.0;0.316;0.319
linear,mean,tanh,6,128,generalized_linear,mlp,softplus,1;19.0;0.762;0.775
linear,mean,tanh,6,128,linear,mean,softplus,4;10.0;0.16;0.319
linear,mean,tanh,6,16,gat,max,tanh,4;79.0;0.316;0.339
linear,mean,tanh,6,16,gat,sum,linear,6;42.0;0.77;0.79
linear,mean,tanh,6,32,const,mlp,linear,2;10.0;0.7559999999999999;0.7609999999999999
linear,mean,tanh,6,32,const,sum,linear,8;19.0;0.778;0.792
linear,mean,tanh,6,32,cos,sum,elu,8;42.0;0.752;0.779
linear,mean,tanh,6,32,linear,max,softplus,6;79.0;0.284;0.324
linear,mean,tanh,6,4,cos,max,relu6,8;19.0;0.224;0.34
linear,mean,tanh,6,64,gat,max,relu6,1;79.0;0.158;0.151
linear,mean,tanh,6,64,gat,mlp,tanh,16;42.0;0.23900000000000005;0.327
linear,mean,tanh,8,256,const,max,softplus,8;42.0;0.156;0.149
linear,mean,tanh,8,256,linear,max,sigmoid,4;79.0;0.224;0.322
linear,mean,tanh,8,256,linear,sum,tanh,2;42.0;0.792;0.79
linear,mean,tanh,8,32,const,sum,elu,1;19.0;0.8059999999999999;0.823
linear,mean,tanh,8,32,gat_sym,max,leaky_relu,2;10.0;0.07200000000000001;0.149
linear,mean,tanh,8,4,generalized_linear,mlp,elu,8;42.0;0.58;0.574
linear,mean,tanh,8,64,const,sum,linear,6;10.0;0.792;0.8109999999999999
linear,mean,tanh,8,64,cos,sum,tanh,1;19.0;0.7759999999999999;0.8029999999999999
linear,mean,tanh,8,64,gat_sym,max,linear,2;42.0;0.226;0.333
linear,mean,tanh,8,64,gcn,mean,leaky_relu,8;42.0;0.308;0.297
linear,mean,tanh,8,8,cos,sum,elu,4;79.0;0.778;0.7959999999999999
linear,mean,tanh,8,8,gat,max,elu,1;19.0;0.236;0.308
linear,mean,tanh,8,8,generalized_linear,sum,linear,1;123.0;0.774;0.8059999999999999
linear,mlp,elu,1,128,cos,mlp,sigmoid,8;79.0;0.392;0.405
linear,mlp,elu,1,128,gcn,mean,linear,1;123.0;0.7440000000000001;0.74
linear,mlp,elu,1,128,generalized_linear,mean,sigmoid,6;79.0;0.162;0.15066666666666664
linear,mlp,elu,1,128,linear,sum,softplus,16;79.0;0.7759999999999999;0.775
linear,mlp,elu,1,16,cos,sum,elu,16;10.0;0.6679999999999999;0.6940000000000001
linear,mlp,elu,1,256,gat,sum,elu,1;19.0;0.802;0.815
linear,mlp,elu,1,256,linear,mlp,linear,8;123.0;0.73;0.742
linear,mlp,elu,1,32,const,sum,relu6,1;19.0;0.122;0.317
linear,mlp,elu,1,32,cos,sum,relu6,4;19.0;0.728;0.745
linear,mlp,elu,1,32,gat_sym,max,linear,6;123.0;0.5539999999999999;0.5670000000000001
linear,mlp,elu,1,4,gat_sym,mean,elu,2;79.0;0.498;0.493
linear,mlp,elu,1,4,generalized_linear,sum,tanh,8;10.0;0.4;0.412
linear,mlp,elu,1,64,const,mlp,elu,1;19.0;0.73;0.757
linear,mlp,elu,1,64,const,sum,relu6,4;19.0;0.742;0.741
linear,mlp,elu,1,64,cos,sum,elu,4;19.0;0.784;0.764
linear,mlp,elu,1,64,gat,mean,sigmoid,16;79.0;0.156;0.14400000000000002
linear,mlp,elu,1,64,generalized_linear,sum,linear,16;123.0;0.748;0.7659999999999999
linear,mlp,elu,1,64,linear,mlp,elu,1;19.0;0.748;0.753
linear,mlp,elu,1,8,cos,mean,relu,8;10.0;0.122;0.13
linear,mlp,elu,1,8,gat,max,linear,4;10.0;0.428;0.412
linear,mlp,elu,1,8,gat_sym,sum,linear,2;123.0;0.7659999999999999;0.804
linear,mlp,elu,1,8,gat_sym,sum,relu,6;42.0;0.396;0.4
linear,mlp,elu,1,8,gcn,max,softplus,2;42.0;0.474;0.446
linear,mlp,elu,1,8,generalized_linear,mlp,linear,2;19.0;0.722;0.716
linear,mlp,elu,16,256,gcn,mean,linear,16;42.0;0.73;0.7659999999999999
linear,mlp,elu,16,32,gat_sym,max,tanh,16;10.0;0.552;0.609
linear,mlp,elu,16,32,generalized_linear,mean,relu,2;10.0;0.3;0.301
linear,mlp,elu,16,64,gcn,sum,tanh,16;42.0;0.78;0.7959999999999999
linear,mlp,elu,2,128,gat_sym,sum,linear,4;19.0;0.768;0.797
linear,mlp,elu,2,16,gat_sym,sum,tanh,1;123.0;0.7859999999999999;0.825
linear,mlp,elu,2,256,cos,sum,elu,6;19.0;0.772;0.79
linear,mlp,elu,2,32,const,sum,linear,1;19.0;0.78;0.799
linear,mlp,elu,2,32,gat_sym,mlp,softplus,2;79.0;0.736;0.742
linear,mlp,elu,2,4,cos,sum,linear,16;123.0;0.6559999999999999;0.6579999999999999
linear,mlp,elu,2,4,gat_sym,max,relu,8;19.0;0.438;0.493
linear,mlp,elu,2,4,generalized_linear,mlp,relu,4;42.0;0.48;0.504
linear,mlp,elu,2,64,const,mean,leaky_relu,8;123.0;0.6;0.614
linear,mlp,elu,2,64,gat,sum,elu,16;10.0;0.77;0.805
linear,mlp,elu,2,64,gat_sym,mlp,elu,6;19.0;0.742;0.755
linear,mlp,elu,2,64,gat_sym,mlp,softplus,2;42.0;0.726;0.7240000000000001
linear,mlp,elu,2,64,generalized_linear,mean,elu,16;123.0;0.68;0.703
linear,mlp,elu,2,64,generalized_linear,mlp,leaky_relu,6;42.0;0.742;0.765
linear,mlp,elu,2,8,cos,mean,linear,1;10.0;0.742;0.775
linear,mlp,elu,2,8,gat_sym,mean,relu6,1;42.0;0.5720000000000001;0.608
linear,mlp,elu,2,8,gcn,max,relu6,1;42.0;0.664;0.672
linear,mlp,elu,2,8,gcn,sum,relu6,6;10.0;0.78;0.77
linear,mlp,elu,4,128,const,mlp,linear,8;19.0;0.672;0.7020000000000001
linear,mlp,elu,4,16,gcn,sum,linear,4;10.0;0.7879999999999999;0.812
linear,mlp,elu,4,16,linear,max,relu,2;42.0;0.508;0.547
linear,mlp,elu,4,16,linear,mean,leaky_relu,1;19.0;0.758;0.7879999999999999
linear,mlp,elu,4,256,const,sum,elu,8;10.0;0.7879999999999999;0.821
linear,mlp,elu,4,256,gat,sum,elu,8;123.0;0.79;0.8140000000000001
linear,mlp,elu,4,256,gat,sum,linear,4;10.0;0.784;0.789
linear,mlp,elu,4,256,generalized_linear,sum,softplus,2;19.0;0.794;0.8240000000000001
linear,mlp,elu,4,256,linear,mlp,linear,8;19.0;0.7659999999999999;0.7809999999999999
linear,mlp,elu,4,64,const,mean,relu,4;79.0;0.738;0.736
linear,mlp,elu,4,8,cos,sum,linear,8;19.0;0.746;0.773
linear,mlp,elu,4,8,gat,sum,linear,4;10.0;0.782;0.8140000000000001
linear,mlp,elu,4,8,gcn,sum,linear,4;10.0;0.762;0.785
linear,mlp,elu,4,8,linear,mlp,relu6,1;10.0;0.66;0.708
linear,mlp,elu,6,128,cos,max,linear,2;42.0;0.748;0.748
linear,mlp,elu,6,128,gcn,mean,leaky_relu,6;123.0;0.722;0.741
linear,mlp,elu,6,16,gcn,max,softplus,16;42.0;0.726;0.7290000000000001
linear,mlp,elu,6,16,generalized_linear,max,sigmoid,1;79.0;0.174;0.157
linear,mlp,elu,6,256,gcn,mlp,linear,2;123.0;0.762;0.743
linear,mlp,elu,6,32,linear,sum,sigmoid,8;42.0;0.7959999999999999;0.823
linear,mlp,elu,6,4,generalized_linear,sum,softplus,4;79.0;0.7859999999999999;0.8140000000000001
linear,mlp,elu,6,64,const,sum,elu,1;19.0;0.784;0.79
linear,mlp,elu,6,64,const,sum,elu,4;19.0;0.7659999999999999;0.8
linear,mlp,elu,6,64,const,sum,linear,6;19.0;0.768;0.8170000000000001
linear,mlp,elu,6,64,generalized_linear,max,elu,4;42.0;0.728;0.7659999999999999
linear,mlp,elu,6,8,cos,mlp,tanh,6;19.0;0.708;0.725
linear,mlp,elu,8,128,cos,max,tanh,6;19.0;0.6779999999999999;0.685
linear,mlp,elu,8,128,gat,sum,elu,2;79.0;0.8079999999999999;0.8240000000000001
linear,mlp,elu,8,16,linear,mean,softplus,6;79.0;0.166;0.177
linear,mlp,elu,8,256,const,max,sigmoid,1;123.0;0.322;0.435
linear,mlp,elu,8,256,cos,mean,relu6,8;19.0;0.6940000000000001;0.693
linear,mlp,elu,8,256,generalized_linear,sum,elu,2;123.0;0.7959999999999999;0.8109999999999999
linear,mlp,elu,8,256,generalized_linear,sum,softplus,2;19.0;0.7979999999999999;0.8190000000000001
linear,mlp,elu,8,256,generalized_linear,sum,softplus,6;19.0;0.78;0.795
linear,mlp,elu,8,32,const,mean,tanh,1;19.0;0.654;0.701
linear,mlp,elu,8,32,gat,mean,leaky_relu,6;123.0;0.612;0.657
linear,mlp,elu,8,4,gat,sum,softplus,2;10.0;0.7879999999999999;0.8290000000000001
linear,mlp,elu,8,4,linear,mean,elu,1;19.0;0.748;0.759
linear,mlp,elu,8,64,generalized_linear,max,sigmoid,16;42.0;0.18;0.19
linear,mlp,elu,8,8,const,mlp,relu,2;79.0;0.168;0.177
linear,mlp,elu,8,8,generalized_linear,sum,linear,1;123.0;0.748;0.813
linear,mlp,elu,8,8,linear,sum,elu,6;42.0;0.81;0.815
linear,mlp,leaky_relu,1,128,gat,max,relu6,8;42.0;0.32;0.36
linear,mlp,leaky_relu,1,128,gcn,mlp,linear,2;10.0;0.748;0.752
linear,mlp,leaky_relu,1,256,const,sum,relu6,4;10.0;0.394;0.389
linear,mlp,leaky_relu,1,32,gcn,mlp,sigmoid,8;42.0;0.424;0.433
linear,mlp,leaky_relu,1,64,generalized_linear,mlp,softplus,6;19.0;0.672;0.679
linear,mlp,leaky_relu,1,64,linear,mlp,leaky_relu,2;79.0;0.498;0.452
linear,mlp,leaky_relu,1,8,const,sum,linear,16;10.0;0.394;0.42
linear,mlp,leaky_relu,1,8,gat_sym,max,leaky_relu,6;10.0;0.17800000000000002;0.26
linear,mlp,leaky_relu,16,4,gat,mlp,elu,2;79.0;0.16399999999999998;0.24
linear,mlp,leaky_relu,16,4,generalized_linear,mean,tanh,16;79.0;0.512;0.531
linear,mlp,leaky_relu,16,8,gcn,sum,relu,16;123.0;0.444;0.456
linear,mlp,leaky_relu,2,128,gat_sym,max,tanh,16;123.0;0.454;0.445
linear,mlp,leaky_relu,2,16,gat,max,tanh,4;79.0;0.488;0.575
linear,mlp,leaky_relu,2,16,gcn,mean,tanh,1;10.0;0.578;0.633
linear,mlp,leaky_relu,2,16,gcn,mlp,elu,16;79.0;0.642;0.6629999999999999
linear,mlp,leaky_relu,2,16,generalized_linear,mean,relu,4;79.0;0.156;0.14400000000000002
linear,mlp,leaky_relu,2,16,linear,sum,linear,1;42.0;0.7859999999999999;0.8170000000000001
linear,mlp,leaky_relu,2,256,cos,mlp,relu6,16;79.0;0.162;0.149
linear,mlp,leaky_relu,2,256,gat_sym,mlp,relu,2;79.0;0.21;0.246
linear,mlp,leaky_relu,2,32,cos,max,relu6,16;79.0;0.61;0.583
linear,mlp,leaky_relu,2,32,generalized_linear,mean,relu6,6;19.0;0.156;0.319
linear,mlp,leaky_relu,2,4,cos,sum,softplus,16;42.0;0.122;0.319
linear,mlp,leaky_relu,2,4,gcn,mean,relu,8;79.0;0.156;0.14400000000000002
linear,mlp,leaky_relu,2,64,gcn,mlp,leaky_relu,1;10.0;0.7120000000000001;0.6729999999999999
linear,mlp,leaky_relu,2,8,const,mean,tanh,2;123.0;0.454;0.461
linear,mlp,leaky_relu,2,8,generalized_linear,max,elu,6;42.0;0.556;0.556
linear,mlp,leaky_relu,2,8,generalized_linear,mlp,relu6,1;42.0;0.316;0.319
linear,mlp,leaky_relu,4,128,const,mean,elu,2;10.0;0.706;0.736
linear,mlp,leaky_relu,4,128,gat,mean,relu6,4;42.0;0.7140000000000001;0.7390000000000001
linear,mlp,leaky_relu,4,16,cos,sum,leaky_relu,6;42.0;0.762;0.7709999999999999
linear,mlp,leaky_relu,4,16,gat,sum,elu,2;10.0;0.802;0.805
linear,mlp,leaky_relu,4,16,gcn,mlp,linear,2;123.0;0.76;0.752
linear,mlp,leaky_relu,4,256,generalized_linear,max,linear,6;42.0;0.762;0.762
linear,mlp,leaky_relu,4,256,generalized_linear,sum,elu,16;123.0;0.79;0.795
linear,mlp,leaky_relu,4,32,const,sum,linear,4;19.0;0.754;0.777
linear,mlp,leaky_relu,4,64,generalized_linear,max,relu6,2;19.0;0.364;0.368
linear,mlp,leaky_relu,4,8,const,max,relu6,8;19.0;0.4320000000000001;0.471
linear,mlp,leaky_relu,6,128,const,mlp,linear,6;19.0;0.65;0.6709999999999999
linear,mlp,leaky_relu,6,128,generalized_linear,mean,relu6,4;19.0;0.316;0.319
linear,mlp,leaky_relu,6,16,gat_sym,mean,leaky_relu,2;42.0;0.55;0.57
linear,mlp,leaky_relu,6,16,gat_sym,mlp,softplus,16;19.0;0.748;0.7490000000000001
linear,mlp,leaky_relu,6,16,gat_sym,sum,tanh,2;42.0;0.792;0.8240000000000001
linear,mlp,leaky_relu,6,256,cos,sum,tanh,2;10.0;0.778;0.8140000000000001
linear,mlp,leaky_relu,6,32,cos,mlp,leaky_relu,2;42.0;0.77;0.782
linear,mlp,leaky_relu,6,32,gcn,mean,elu,2;10.0;0.718;0.74
linear,mlp,leaky_relu,6,4,gat_sym,mlp,tanh,2;123.0;0.19;0.24
linear,mlp,leaky_relu,6,4,linear,sum,sigmoid,6;123.0;0.7879999999999999;0.8059999999999999
linear,mlp,leaky_relu,6,64,const,sum,linear,4;19.0;0.772;0.7879999999999999
linear,mlp,leaky_relu,6,64,gcn,sum,leaky_relu,8;10.0;0.778;0.795
linear,mlp,leaky_relu,8,16,const,sum,relu6,2;42.0;0.73;0.754
linear,mlp,leaky_relu,8,32,cos,max,leaky_relu,2;10.0;0.746;0.763
linear,mlp,leaky_relu,8,4,gat,mean,linear,2;19.0;0.75;0.752
linear,mlp,leaky_relu,8,4,gat,sum,linear,4;10.0;0.7859999999999999;0.809
linear,mlp,leaky_relu,8,4,gat,sum,sigmoid,4;42.0;0.792;0.812
linear,mlp,leaky_relu,8,64,linear,mlp,sigmoid,1;123.0;0.404;0.401
linear,mlp,linear,1,128,cos,mean,relu6,2;79.0;0.562;0.636
linear,mlp,linear,1,128,generalized_linear,mlp,elu,1;19.0;0.76;0.7509999999999999
linear,mlp,linear,1,128,linear,sum,tanh,4;10.0;0.7979999999999999;0.8059999999999999
linear,mlp,linear,1,16,gcn,sum,linear,8;10.0;0.732;0.758
linear,mlp,linear,1,256,const,sum,linear,1;10.0;0.748;0.7809999999999999
linear,mlp,linear,1,32,gat_sym,sum,leaky_relu,6;79.0;0.74;0.7490000000000001
linear,mlp,linear,1,4,const,sum,linear,4;19.0;0.598;0.64
linear,mlp,linear,1,4,linear,mlp,elu,2;10.0;0.478;0.455
linear,mlp,linear,1,64,cos,sum,elu,1;123.0;0.768;0.79
linear,mlp,linear,1,64,gat_sym,mean,linear,1;19.0;0.742;0.754
linear,mlp,linear,1,64,gat_sym,mlp,tanh,4;10.0;0.422;0.478
linear,mlp,linear,1,64,gcn,sum,elu,1;19.0;0.77;0.789
linear,mlp,linear,1,64,generalized_linear,sum,linear,8;19.0;0.768;0.7879999999999999
linear,mlp,linear,1,8,generalized_linear,sum,tanh,8;123.0;0.524;0.5870000000000001
linear,mlp,linear,1,8,linear,mlp,elu,4;123.0;0.45;0.453
linear,mlp,linear,16,128,gcn,sum,linear,8;10.0;0.78;0.797
linear,mlp,linear,16,128,generalized_linear,sum,softplus,6;19.0;0.779;0.8109999999999999
linear,mlp,linear,16,128,linear,mean,relu,1;123.0;0.6859999999999999;0.7120000000000001
linear,mlp,linear,16,16,gat_sym,sum,elu,2;42.0;0.8;0.82
linear,mlp,linear,16,32,generalized_linear,mlp,relu6,16;10.0;0.162;0.147
linear,mlp,linear,16,32,generalized_linear,mlp,softplus,4;42.0;0.58;0.594
linear,mlp,linear,16,4,const,sum,softplus,8;19.0;0.792;0.7829999999999999
linear,mlp,linear,16,4,cos,max,relu,6;42.0;0.7040000000000001;0.7190000000000001
linear,mlp,linear,16,4,cos,max,sigmoid,4;42.0;0.398;0.401
linear,mlp,linear,16,4,cos,mlp,leaky_relu,16;10.0;0.28600000000000003;0.327
linear,mlp,linear,16,64,const,sum,tanh,1;19.0;0.758;0.778
