arch;seed;val_score;test_score
generalized_linear,sum,relu6,6,256,gat,sum,tanh,8;42.0;0.792;0.797
generalized_linear,sum,relu6,6,256,gat_sym,sum,softplus,8;42.0;0.7979999999999999;0.7979999999999999
generalized_linear,sum,relu6,6,32,gat_sym,sum,softplus,1;42.0;0.79;0.7909999999999999
generalized_linear,sum,relu6,6,32,gat_sym,sum,softplus,8;42.0;0.7979999999999999;0.792
generalized_linear,sum,relu6,6,64,const,sum,tanh,4;10.0;0.7979999999999999;0.7709999999999999
generalized_linear,sum,relu6,6,64,gat,mlp,relu6,4;10.0;0.196;0.18
generalized_linear,sum,relu6,6,64,gat_sym,mean,sigmoid,1;10.0;0.542;0.541
generalized_linear,sum,relu6,6,64,gat_sym,sum,softplus,6;42.0;0.7936666666666666;0.7951666666666667
generalized_linear,sum,relu6,6,64,gat_sym,sum,softplus,8;42.0;0.8;0.79
generalized_linear,sum,relu6,6,8,const,max,sigmoid,2;79.0;0.794;0.7759999999999999
generalized_linear,sum,relu6,6,8,gat,max,softplus,16;79.0;0.402;0.412
generalized_linear,sum,relu6,6,8,gat,sum,elu,2;19.0;0.868;0.882
generalized_linear,sum,relu6,6,8,gat_sym,max,linear,6;19.0;0.652;0.642
generalized_linear,sum,relu6,6,8,gat_sym,sum,leaky_relu,2;10.0;0.7859999999999999;0.778
generalized_linear,sum,relu6,8,32,gcn,max,relu6,6;79.0;0.196;0.18
generalized_linear,sum,relu6,8,32,gcn,mean,relu6,6;123.0;0.196;0.18
generalized_linear,sum,relu6,8,4,linear,mean,elu,4;42.0;0.706;0.6920000000000001
generalized_linear,sum,relu6,8,4,linear,sum,elu,8;79.0;0.86;0.862
generalized_linear,sum,relu6,8,64,cos,sum,tanh,4;10.0;0.8059999999999999;0.799
generalized_linear,sum,relu6,8,64,gcn,sum,relu,6;42.0;0.7879999999999999;0.787
generalized_linear,sum,relu6,8,64,generalized_linear,sum,relu,6;42.0;0.794;0.79
generalized_linear,sum,sigmoid,1,128,const,sum,leaky_relu,1;79.0;0.388;0.503
generalized_linear,sum,sigmoid,1,128,gat,max,sigmoid,4;42.0;0.416;0.412
generalized_linear,sum,sigmoid,1,256,gat,mean,leaky_relu,2;19.0;0.416;0.407
generalized_linear,sum,sigmoid,1,4,cos,sum,linear,16;10.0;0.388;0.41
generalized_linear,sum,sigmoid,1,64,const,sum,tanh,16;10.0;0.44;0.435
generalized_linear,sum,sigmoid,1,64,gat_sym,mlp,relu,6;19.0;0.416;0.454
generalized_linear,sum,sigmoid,16,128,gat,sum,softplus,8;42.0;0.384;0.413
generalized_linear,sum,sigmoid,16,16,gat,max,linear,4;79.0;0.388;0.413
generalized_linear,sum,sigmoid,16,256,cos,mlp,relu6,8;42.0;0.0;0.0
generalized_linear,sum,sigmoid,16,256,gcn,max,elu,1;79.0;0.0;0.0
generalized_linear,sum,sigmoid,16,4,cos,max,elu,2;19.0;0.402;0.446
generalized_linear,sum,sigmoid,16,64,generalized_linear,sum,leaky_relu,6;42.0;0.416;0.407
generalized_linear,sum,sigmoid,16,64,generalized_linear,sum,relu,6;42.0;0.196;0.18
generalized_linear,sum,sigmoid,16,64,generalized_linear,sum,softplus,6;42.0;0.39349999999999996;0.4125
generalized_linear,sum,sigmoid,16,8,generalized_linear,mean,leaky_relu,6;123.0;0.338;0.37
generalized_linear,sum,sigmoid,16,8,linear,max,sigmoid,6;42.0;0.416;0.412
generalized_linear,sum,sigmoid,2,128,linear,mean,softplus,6;42.0;0.416;0.407
generalized_linear,sum,sigmoid,2,16,gat_sym,mlp,linear,1;42.0;0.388;0.413
generalized_linear,sum,sigmoid,2,32,const,sum,leaky_relu,1;42.0;0.416;0.407
generalized_linear,sum,sigmoid,2,32,generalized_linear,sum,leaky_relu,6;79.0;0.388;0.413
generalized_linear,sum,sigmoid,2,4,const,mean,linear,16;123.0;0.594;0.6559999999999999
generalized_linear,sum,sigmoid,2,4,const,sum,softplus,1;19.0;0.69;0.672
generalized_linear,sum,sigmoid,2,4,cos,mean,softplus,2;10.0;0.414;0.409
generalized_linear,sum,sigmoid,2,64,const,mean,elu,8;42.0;0.698;0.7040000000000001
generalized_linear,sum,sigmoid,2,64,generalized_linear,mlp,softplus,16;42.0;0.314;0.413
generalized_linear,sum,sigmoid,2,64,linear,mlp,sigmoid,8;42.0;0.35200000000000004;0.338
generalized_linear,sum,sigmoid,4,128,generalized_linear,mean,relu,16;42.0;0.364;0.413
generalized_linear,sum,sigmoid,4,16,generalized_linear,sum,linear,2;42.0;0.426;0.619
generalized_linear,sum,sigmoid,4,16,generalized_linear,sum,softplus,8;42.0;0.404;0.407
generalized_linear,sum,sigmoid,4,256,gat_sym,sum,tanh,2;10.0;0.41;0.407
generalized_linear,sum,sigmoid,4,256,generalized_linear,mlp,tanh,6;123.0;0.416;0.413
generalized_linear,sum,sigmoid,4,32,gat,mlp,softplus,6;123.0;0.328;0.385
generalized_linear,sum,sigmoid,4,32,generalized_linear,sum,softplus,8;42.0;0.402;0.418
generalized_linear,sum,sigmoid,4,4,gcn,sum,leaky_relu,6;42.0;0.416;0.407
generalized_linear,sum,sigmoid,4,64,const,mlp,leaky_relu,6;79.0;0.402;0.424
generalized_linear,sum,sigmoid,4,64,gat_sym,sum,softplus,16;79.0;0.414;0.413
generalized_linear,sum,sigmoid,4,64,generalized_linear,sum,relu,6;42.0;0.388;0.413
generalized_linear,sum,sigmoid,4,64,generalized_linear,sum,softplus,8;42.0;0.416;0.413
generalized_linear,sum,sigmoid,4,8,gat_sym,sum,linear,6;10.0;0.4;0.413
generalized_linear,sum,sigmoid,4,8,gcn,mean,tanh,6;10.0;0.416;0.407
generalized_linear,sum,sigmoid,4,8,generalized_linear,mlp,sigmoid,2;42.0;0.35600000000000004;0.38
generalized_linear,sum,sigmoid,6,128,const,mean,elu,4;19.0;0.416;0.422
generalized_linear,sum,sigmoid,6,128,generalized_linear,sum,softplus,8;42.0;0.416;0.407
generalized_linear,sum,sigmoid,6,16,gat_sym,mlp,leaky_relu,8;123.0;0.312;0.413
generalized_linear,sum,sigmoid,6,256,gcn,sum,tanh,2;123.0;0.386;0.415
generalized_linear,sum,sigmoid,6,4,const,max,linear,4;19.0;0.732;0.73
generalized_linear,sum,sigmoid,6,4,linear,sum,elu,2;10.0;0.416;0.407
generalized_linear,sum,sigmoid,6,8,gcn,sum,relu,16;10.0;0.196;0.407
generalized_linear,sum,sigmoid,6,8,gcn,sum,tanh,2;19.0;0.418;0.42
generalized_linear,sum,sigmoid,6,8,linear,mean,leaky_relu,8;123.0;0.344;0.373
generalized_linear,sum,sigmoid,6,8,linear,mlp,relu6,6;19.0;0.316;0.31
generalized_linear,sum,sigmoid,6,8,linear,sum,linear,1;42.0;0.446;0.5539999999999999
generalized_linear,sum,sigmoid,8,128,cos,mean,elu,2;19.0;0.38;0.41
generalized_linear,sum,sigmoid,8,256,gat_sym,sum,leaky_relu,16;10.0;0.416;0.413
generalized_linear,sum,sigmoid,8,32,gcn,mean,relu,1;19.0;0.414;0.458
generalized_linear,sum,sigmoid,8,4,linear,sum,elu,1;42.0;0.456;0.48
generalized_linear,sum,sigmoid,8,8,linear,max,relu6,16;123.0;0.398;0.392
generalized_linear,sum,softplus,1,128,gcn,max,softplus,1;79.0;0.6459999999999999;0.633
generalized_linear,sum,softplus,1,128,generalized_linear,sum,leaky_relu,16;42.0;0.388;0.413
generalized_linear,sum,softplus,1,16,generalized_linear,sum,elu,1;123.0;0.414;0.507
generalized_linear,sum,softplus,1,256,const,sum,elu,1;42.0;0.214;0.412
generalized_linear,sum,softplus,1,32,linear,sum,relu,16;79.0;0.388;0.413
generalized_linear,sum,softplus,1,4,gat,sum,elu,4;123.0;0.4;0.435
generalized_linear,sum,softplus,1,4,generalized_linear,max,relu6,6;79.0;0.196;0.342
generalized_linear,sum,softplus,1,64,const,mean,sigmoid,1;19.0;0.454;0.48
generalized_linear,sum,softplus,1,64,const,mlp,sigmoid,1;19.0;0.532;0.514
generalized_linear,sum,softplus,1,64,const,sum,linear,4;42.0;0.7240000000000001;0.732
generalized_linear,sum,softplus,1,64,generalized_linear,mlp,elu,16;42.0;0.39;0.413
generalized_linear,sum,softplus,1,64,linear,mlp,leaky_relu,8;123.0;0.416;0.438
generalized_linear,sum,softplus,1,8,gat_sym,sum,relu,4;123.0;0.3720000000000001;0.382
generalized_linear,sum,softplus,1,8,generalized_linear,max,elu,6;123.0;0.39;0.458
generalized_linear,sum,softplus,1,8,generalized_linear,sum,elu,1;123.0;0.4320000000000001;0.521
generalized_linear,sum,softplus,16,128,linear,max,linear,1;19.0;0.414;0.428
generalized_linear,sum,softplus,16,16,cos,max,tanh,1;79.0;0.46;0.454
generalized_linear,sum,softplus,16,256,const,max,linear,16;10.0;0.0;0.0
generalized_linear,sum,softplus,16,32,gat,mean,relu,2;79.0;0.424;0.462
generalized_linear,sum,softplus,16,32,linear,mean,leaky_relu,2;79.0;0.424;0.462
generalized_linear,sum,softplus,16,4,generalized_linear,mlp,linear,4;10.0;0.408;0.407
generalized_linear,sum,softplus,16,4,generalized_linear,mlp,softplus,1;123.0;0.376;0.413
generalized_linear,sum,softplus,16,64,gat,sum,softplus,6;42.0;0.384;0.413
generalized_linear,sum,softplus,16,64,generalized_linear,max,relu6,8;123.0;0.416;0.407
generalized_linear,sum,softplus,16,64,generalized_linear,mlp,tanh,8;79.0;0.434;0.42
generalized_linear,sum,softplus,16,64,linear,max,tanh,16;42.0;0.378;0.416
generalized_linear,sum,softplus,16,8,cos,mean,relu6,2;79.0;0.416;0.407
generalized_linear,sum,softplus,2,128,const,max,tanh,8;19.0;0.6859999999999999;0.7
generalized_linear,sum,softplus,2,128,cos,mlp,linear,6;10.0;0.43;0.416
generalized_linear,sum,softplus,2,16,const,mean,leaky_relu,6;123.0;0.388;0.413
generalized_linear,sum,softplus,2,16,cos,sum,relu6,2;19.0;0.196;0.184
generalized_linear,sum,softplus,2,16,linear,sum,linear,6;19.0;0.412;0.65
generalized_linear,sum,softplus,2,256,gat_sym,max,leaky_relu,16;19.0;0.438;0.476
generalized_linear,sum,softplus,2,256,gat_sym,sum,tanh,8;10.0;0.402;0.41
generalized_linear,sum,softplus,2,256,linear,max,linear,16;79.0;0.4320000000000001;0.47
generalized_linear,sum,softplus,2,4,const,mlp,sigmoid,8;123.0;0.6;0.637
generalized_linear,sum,softplus,2,8,cos,mlp,relu6,6;123.0;0.196;0.182
generalized_linear,sum,softplus,2,8,gat,mlp,elu,1;42.0;0.418;0.408
generalized_linear,sum,softplus,2,8,gat_sym,mean,relu,8;79.0;0.446;0.434
generalized_linear,sum,softplus,2,8,gat_sym,sum,elu,2;123.0;0.392;0.416
generalized_linear,sum,softplus,2,8,generalized_linear,sum,linear,1;42.0;0.472;0.476
generalized_linear,sum,softplus,4,128,const,sum,elu,1;79.0;0.416;0.413
generalized_linear,sum,softplus,4,128,gat,sum,tanh,8;42.0;0.386;0.412
generalized_linear,sum,softplus,4,128,gcn,sum,tanh,2;10.0;0.416;0.416
generalized_linear,sum,softplus,4,16,gat_sym,sum,leaky_relu,1;19.0;0.388;0.413
generalized_linear,sum,softplus,4,32,generalized_linear,mlp,tanh,8;19.0;0.392;0.416
generalized_linear,sum,softplus,4,64,const,sum,relu6,1;79.0;0.196;0.18
generalized_linear,sum,softplus,6,4,const,mean,leaky_relu,6;79.0;0.416;0.407
generalized_linear,sum,softplus,6,64,cos,mlp,sigmoid,8;42.0;0.382;0.384
generalized_linear,sum,softplus,6,64,generalized_linear,sum,softplus,6;42.0;0.4026666666666667;0.418
generalized_linear,sum,softplus,6,64,generalized_linear,sum,softplus,8;42.0;0.388;0.413
generalized_linear,sum,softplus,6,8,const,mean,leaky_relu,8;19.0;0.802;0.8
generalized_linear,sum,softplus,6,8,gat,sum,linear,2;42.0;0.42;0.448
generalized_linear,sum,softplus,6,8,gat_sym,sum,tanh,16;19.0;0.416;0.459
generalized_linear,sum,softplus,6,8,gat_sym,sum,tanh,4;10.0;0.422;0.527
generalized_linear,sum,softplus,8,128,generalized_linear,sum,linear,4;19.0;0.464;0.516
generalized_linear,sum,softplus,8,16,cos,mean,relu6,1;79.0;0.388;0.413
generalized_linear,sum,softplus,8,256,cos,mlp,tanh,1;79.0;0.384;0.51
generalized_linear,sum,softplus,8,32,cos,sum,softplus,1;42.0;0.416;0.407
generalized_linear,sum,softplus,8,32,gat_sym,mean,linear,16;42.0;0.388;0.413
generalized_linear,sum,softplus,8,32,gcn,sum,linear,8;19.0;0.7340000000000001;0.736
generalized_linear,sum,tanh,1,128,linear,sum,elu,6;19.0;0.856;0.87
generalized_linear,sum,tanh,1,128,linear,sum,tanh,8;42.0;0.804;0.799
generalized_linear,sum,tanh,1,16,const,sum,softplus,1;42.0;0.792;0.7709999999999999
generalized_linear,sum,tanh,1,256,gat_sym,mean,tanh,8;123.0;0.56;0.608
generalized_linear,sum,tanh,1,256,gat_sym,sum,elu,6;10.0;0.798;0.7915
generalized_linear,sum,tanh,1,32,gat_sym,sum,linear,6;123.0;0.7979999999999999;0.79
generalized_linear,sum,tanh,1,32,gcn,sum,linear,2;79.0;0.7859999999999999;0.787
generalized_linear,sum,tanh,1,32,generalized_linear,sum,leaky_relu,2;123.0;0.7979999999999999;0.794
generalized_linear,sum,tanh,1,4,const,sum,tanh,4;79.0;0.7859999999999999;0.7709999999999999
generalized_linear,sum,tanh,1,4,cos,mean,elu,4;42.0;0.652;0.634
generalized_linear,sum,tanh,1,4,gat,sum,elu,8;42.0;0.782;0.773
generalized_linear,sum,tanh,1,4,gat_sym,sum,linear,4;42.0;0.764;0.754
generalized_linear,sum,tanh,1,4,generalized_linear,sum,relu6,8;42.0;0.7879999999999999;0.8
generalized_linear,sum,tanh,1,64,cos,sum,linear,6;10.0;0.8;0.8029999999999999
generalized_linear,sum,tanh,1,64,gat_sym,sum,elu,6;10.0;0.804;0.7959999999999999
generalized_linear,sum,tanh,1,8,gcn,sum,elu,2;123.0;0.784;0.777
generalized_linear,sum,tanh,1,8,gcn,sum,linear,1;10.0;0.79;0.7809999999999999
generalized_linear,sum,tanh,1,8,gcn,sum,relu6,2;10.0;0.792;0.787
generalized_linear,sum,tanh,1,8,linear,sum,leaky_relu,6;10.0;0.78;0.7809999999999999
generalized_linear,sum,tanh,16,128,const,mean,relu6,16;42.0;0.774;0.7759999999999999
generalized_linear,sum,tanh,16,128,gat,sum,linear,4;10.0;0.804;0.797
generalized_linear,sum,tanh,16,16,gat_sym,sum,linear,1;19.0;0.7759999999999999;0.7909999999999999
generalized_linear,sum,tanh,16,16,gcn,max,leaky_relu,1;10.0;0.586;0.61
generalized_linear,sum,tanh,16,16,gcn,max,leaky_relu,6;10.0;0.664;0.657
generalized_linear,sum,tanh,16,16,gcn,mean,leaky_relu,6;10.0;0.388;0.413
generalized_linear,sum,tanh,16,256,generalized_linear,max,leaky_relu,2;123.0;0.0;0.0
generalized_linear,sum,tanh,16,4,const,sum,linear,6;42.0;0.7659999999999999;0.7609999999999999
generalized_linear,sum,tanh,16,64,cos,sum,relu6,16;42.0;0.7959999999999999;0.802
generalized_linear,sum,tanh,16,64,gat,sum,leaky_relu,6;42.0;0.79;0.7959999999999999
generalized_linear,sum,tanh,16,64,gat,sum,softplus,6;42.0;0.792;0.797
generalized_linear,sum,tanh,16,64,gcn,mean,elu,8;79.0;0.748;0.7170000000000001
generalized_linear,sum,tanh,16,64,gcn,sum,leaky_relu,8;19.0;0.858;0.858
generalized_linear,sum,tanh,16,64,gcn,sum,sigmoid,2;123.0;0.801;0.7894999999999999
generalized_linear,sum,tanh,16,64,generalized_linear,max,relu,2;123.0;0.5379999999999999;0.547
generalized_linear,sum,tanh,16,64,generalized_linear,sum,tanh,2;123.0;0.792;0.7979999999999999
generalized_linear,sum,tanh,2,128,const,sum,elu,1;123.0;0.772;0.7509999999999999
generalized_linear,sum,tanh,2,128,const,sum,elu,2;123.0;0.7659999999999999;0.764
generalized_linear,sum,tanh,2,128,cos,sum,tanh,4;79.0;0.802;0.802
generalized_linear,sum,tanh,2,128,gcn,sum,relu6,8;123.0;0.736;0.754
generalized_linear,sum,tanh,2,128,gcn,sum,tanh,4;10.0;0.794;0.79
generalized_linear,sum,tanh,2,128,linear,mean,softplus,1;79.0;0.774;0.752
generalized_linear,sum,tanh,2,128,linear,sum,tanh,6;79.0;0.7959999999999999;0.802
generalized_linear,sum,tanh,2,16,const,sum,linear,16;79.0;0.768;0.762
generalized_linear,sum,tanh,2,16,const,sum,linear,4;79.0;0.7859999999999999;0.77
generalized_linear,sum,tanh,2,16,cos,sum,softplus,16;123.0;0.7959999999999999;0.79
generalized_linear,sum,tanh,2,16,gat_sym,sum,linear,4;79.0;0.8;0.794
generalized_linear,sum,tanh,2,16,gcn,sum,tanh,6;79.0;0.792;0.789
generalized_linear,sum,tanh,2,16,linear,sum,linear,4;19.0;0.782;0.794
generalized_linear,sum,tanh,2,16,linear,sum,relu6,1;10.0;0.7959999999999999;0.79
generalized_linear,sum,tanh,2,256,const,sum,tanh,4;19.0;0.8;0.782
generalized_linear,sum,tanh,2,256,cos,sum,linear,4;19.0;0.812;0.7959999999999999
generalized_linear,sum,tanh,2,256,gat_sym,max,sigmoid,6;10.0;0.388;0.413
generalized_linear,sum,tanh,2,256,gat_sym,sum,elu,1;10.0;0.7879999999999999;0.789
generalized_linear,sum,tanh,2,256,gat_sym,sum,elu,6;10.0;0.7979999999999999;0.7959999999999999
generalized_linear,sum,tanh,2,256,gat_sym,sum,sigmoid,6;10.0;0.7559999999999999;0.779
generalized_linear,sum,tanh,2,256,gat_sym,sum,tanh,6;10.0;0.812;0.7959999999999999
generalized_linear,sum,tanh,2,256,gat_sym,sum,tanh,8;10.0;0.7969999999999999;0.7935
generalized_linear,sum,tanh,2,256,generalized_linear,mlp,tanh,4;19.0;0.79;0.7959999999999999
generalized_linear,sum,tanh,2,256,generalized_linear,sum,elu,6;33.0;0.8046666666666668;0.8006666666666665
generalized_linear,sum,tanh,2,256,generalized_linear,sum,elu,8;10.0;0.8;0.803
generalized_linear,sum,tanh,2,32,cos,sum,tanh,6;79.0;0.8140000000000001;0.807
generalized_linear,sum,tanh,2,32,gat,sum,linear,1;19.0;0.7859999999999999;0.795
generalized_linear,sum,tanh,2,32,generalized_linear,mlp,tanh,4;10.0;0.7879999999999999;0.784
generalized_linear,sum,tanh,2,32,generalized_linear,sum,linear,4;19.0;0.79;0.797
generalized_linear,sum,tanh,2,32,generalized_linear,sum,tanh,2;10.0;0.794;0.7959999999999999
generalized_linear,sum,tanh,2,4,const,sum,tanh,1;79.0;0.784;0.773
generalized_linear,sum,tanh,2,4,gcn,sum,tanh,2;10.0;0.794;0.7829999999999999
generalized_linear,sum,tanh,2,4,gcn,sum,tanh,4;10.0;0.7959999999999999;0.787
generalized_linear,sum,tanh,2,4,generalized_linear,sum,elu,6;10.0;0.782;0.78
generalized_linear,sum,tanh,2,64,const,mlp,elu,2;10.0;0.718;0.7020000000000001
generalized_linear,sum,tanh,2,64,const,sum,tanh,4;10.0;0.78;0.7759999999999999
generalized_linear,sum,tanh,2,64,gat_sym,max,elu,6;10.0;0.746;0.742
generalized_linear,sum,tanh,2,64,gat_sym,sum,elu,6;10.0;0.804;0.7979999999999999
generalized_linear,sum,tanh,2,64,gat_sym,sum,tanh,2;10.0;0.804;0.7979999999999999
generalized_linear,sum,tanh,2,64,gcn,sum,leaky_relu,4;10.0;0.7879999999999999;0.79
generalized_linear,sum,tanh,2,64,generalized_linear,sum,elu,6;10.0;0.81;0.797
generalized_linear,sum,tanh,2,64,generalized_linear,sum,linear,6;10.0;0.802;0.797
generalized_linear,sum,tanh,2,8,gat_sym,sum,linear,6;123.0;0.794;0.7879999999999999
generalized_linear,sum,tanh,2,8,gat_sym,sum,tanh,2;10.0;0.7859999999999999;0.789
generalized_linear,sum,tanh,2,8,gcn,sum,tanh,4;10.0;0.792;0.787
generalized_linear,sum,tanh,2,8,generalized_linear,sum,elu,2;123.0;0.7879999999999999;0.7909999999999999
generalized_linear,sum,tanh,2,8,generalized_linear,sum,tanh,4;14.5;0.798;0.7955
generalized_linear,sum,tanh,2,8,linear,sum,linear,4;30.5;0.7929999999999999;0.7925
generalized_linear,sum,tanh,2,8,linear,sum,sigmoid,2;10.0;0.7859999999999999;0.772
generalized_linear,sum,tanh,2,8,linear,sum,tanh,4;10.0;0.802;0.7979999999999999
generalized_linear,sum,tanh,4,128,const,sum,elu,4;19.0;0.754;0.748
generalized_linear,sum,tanh,4,128,const,sum,elu,6;10.0;0.752;0.731
generalized_linear,sum,tanh,4,128,cos,sum,tanh,2;10.0;0.81;0.8059999999999999
generalized_linear,sum,tanh,4,128,gat_sym,sum,tanh,2;123.0;0.7959999999999999;0.7959999999999999
generalized_linear,sum,tanh,4,128,gcn,sum,linear,6;10.0;0.79;0.7929999999999999
generalized_linear,sum,tanh,4,128,gcn,sum,tanh,6;10.0;0.794;0.7959999999999999
generalized_linear,sum,tanh,4,128,generalized_linear,sum,linear,2;19.0;0.7759999999999999;0.7909999999999999
generalized_linear,sum,tanh,4,16,const,mlp,linear,1;123.0;0.746;0.762
generalized_linear,sum,tanh,4,16,cos,mlp,linear,6;19.0;0.878;0.89
generalized_linear,sum,tanh,4,16,cos,sum,tanh,4;19.0;0.804;0.805
generalized_linear,sum,tanh,4,16,gat_sym,sum,tanh,4;19.0;0.802;0.8009999999999999
generalized_linear,sum,tanh,4,16,gcn,sum,linear,4;10.0;0.794;0.792
generalized_linear,sum,tanh,4,16,gcn,sum,tanh,16;19.0;0.79;0.787
generalized_linear,sum,tanh,4,16,generalized_linear,sum,tanh,2;19.0;0.7959999999999999;0.797
generalized_linear,sum,tanh,4,256,gat_sym,sum,tanh,2;123.0;0.784;0.799
generalized_linear,sum,tanh,4,32,const,sum,linear,1;19.0;0.772;0.755
generalized_linear,sum,tanh,4,32,gat_sym,mlp,linear,4;19.0;0.7879999999999999;0.7859999999999999
generalized_linear,sum,tanh,4,32,gcn,mlp,tanh,2;79.0;0.78;0.7759999999999999
generalized_linear,sum,tanh,4,32,linear,sum,linear,4;19.0;0.794;0.797
generalized_linear,sum,tanh,4,4,cos,max,softplus,1;123.0;0.77;0.7709999999999999
generalized_linear,sum,tanh,4,4,gat,max,linear,6;10.0;0.62;0.5870000000000001
generalized_linear,sum,tanh,4,4,gat,sum,leaky_relu,4;42.0;0.794;0.7979999999999999
generalized_linear,sum,tanh,4,4,gat_sym,sum,relu6,16;10.0;0.663;0.705
generalized_linear,sum,tanh,4,4,gcn,sum,linear,2;10.0;0.7859999999999999;0.787
generalized_linear,sum,tanh,4,64,const,sum,tanh,4;10.0;0.7959999999999999;0.78
generalized_linear,sum,tanh,4,64,gat,sum,elu,1;10.0;0.7959999999999999;0.8009999999999999
generalized_linear,sum,tanh,4,64,gat_sym,sum,linear,16;19.0;0.8079999999999999;0.8
generalized_linear,sum,tanh,4,64,gat_sym,sum,linear,4;19.0;0.792;0.7929999999999999
generalized_linear,sum,tanh,4,64,gat_sym,sum,tanh,1;42.0;0.774;0.7979999999999999
generalized_linear,sum,tanh,4,64,gat_sym,sum,tanh,2;10.0;0.79;0.7929999999999999
generalized_linear,sum,tanh,4,64,gat_sym,sum,tanh,4;10.0;0.79;0.799
generalized_linear,sum,tanh,4,64,gcn,sum,elu,4;10.0;0.782;0.7909999999999999
generalized_linear,sum,tanh,4,64,gcn,sum,linear,6;10.0;0.78;0.7909999999999999
generalized_linear,sum,tanh,4,8,const,sum,tanh,1;10.0;0.8;0.7659999999999999
generalized_linear,sum,tanh,4,8,cos,sum,tanh,4;19.0;0.81;0.8059999999999999
generalized_linear,sum,tanh,4,8,gat,mlp,tanh,8;10.0;0.52;0.599
generalized_linear,sum,tanh,4,8,gat_sym,sum,tanh,4;10.0;0.8059999999999999;0.797
generalized_linear,sum,tanh,4,8,gcn,sum,tanh,4;10.0;0.7959999999999999;0.787
generalized_linear,sum,tanh,4,8,generalized_linear,sum,linear,2;19.0;0.8;0.7959999999999999
generalized_linear,sum,tanh,4,8,generalized_linear,sum,sigmoid,2;10.0;0.7959999999999999;0.779
generalized_linear,sum,tanh,4,8,linear,sum,linear,4;19.0;0.7959999999999999;0.799
generalized_linear,sum,tanh,4,8,linear,sum,tanh,2;10.0;0.802;0.797
generalized_linear,sum,tanh,6,128,const,sum,tanh,8;79.0;0.782;0.7859999999999999
generalized_linear,sum,tanh,6,128,cos,mlp,tanh,6;123.0;0.7959999999999999;0.797
generalized_linear,sum,tanh,6,128,gat_sym,max,tanh,16;123.0;0.526;0.55
generalized_linear,sum,tanh,6,128,gat_sym,sum,leaky_relu,6;123.0;0.8;0.789
generalized_linear,sum,tanh,6,128,linear,sum,linear,4;19.0;0.7979999999999999;0.797
generalized_linear,sum,tanh,6,16,const,sum,softplus,4;42.0;0.79;0.769
generalized_linear,sum,tanh,6,16,cos,max,leaky_relu,6;19.0;0.524;0.5379999999999999
generalized_linear,sum,tanh,6,16,gcn,sum,linear,1;42.0;0.79;0.785
generalized_linear,sum,tanh,6,16,linear,sum,linear,6;19.0;0.8059999999999999;0.797
generalized_linear,sum,tanh,6,256,const,sum,tanh,2;10.0;0.772;0.763
generalized_linear,sum,tanh,6,32,const,mean,linear,2;19.0;0.7440000000000001;0.7240000000000001
generalized_linear,sum,tanh,6,32,const,mean,softplus,2;19.0;0.86;0.852
generalized_linear,sum,tanh,6,32,cos,sum,elu,6;10.0;0.802;0.8029999999999999
generalized_linear,sum,tanh,6,32,generalized_linear,max,leaky_relu,1;10.0;0.754;0.754
generalized_linear,sum,tanh,6,32,linear,max,linear,8;79.0;0.78;0.768
generalized_linear,sum,tanh,6,32,linear,sum,tanh,4;42.0;0.7979999999999999;0.8
generalized_linear,sum,tanh,6,4,gat,sum,softplus,6;123.0;0.802;0.785
generalized_linear,sum,tanh,6,64,const,sum,tanh,2;10.0;0.79;0.772
generalized_linear,sum,tanh,6,64,gat_sym,sum,linear,4;123.0;0.782;0.7959999999999999
generalized_linear,sum,tanh,6,64,gcn,mean,softplus,4;42.0;0.568;0.5329999999999999
generalized_linear,sum,tanh,6,8,cos,mean,relu6,4;10.0;0.196;0.18
generalized_linear,sum,tanh,6,8,cos,sum,tanh,16;10.0;0.8059999999999999;0.8009999999999999
generalized_linear,sum,tanh,6,8,gat,sum,linear,8;123.0;0.7979999999999999;0.797
generalized_linear,sum,tanh,6,8,gat_sym,sum,tanh,1;19.0;0.868;0.888
generalized_linear,sum,tanh,6,8,gcn,sum,elu,6;10.0;0.7959999999999999;0.7909999999999999
generalized_linear,sum,tanh,6,8,gcn,sum,tanh,2;10.0;0.7879999999999999;0.792
generalized_linear,sum,tanh,6,8,linear,sum,tanh,2;10.0;0.802;0.795
generalized_linear,sum,tanh,8,128,const,sum,tanh,8;10.0;0.7959999999999999;0.7859999999999999
generalized_linear,sum,tanh,8,128,gat_sym,sum,sigmoid,2;19.0;0.78;0.7879999999999999
generalized_linear,sum,tanh,8,16,const,sum,relu6,2;123.0;0.78;0.769
generalized_linear,sum,tanh,8,16,gcn,mean,linear,6;10.0;0.738;0.708
generalized_linear,sum,tanh,8,256,gcn,mlp,leaky_relu,8;10.0;0.526;0.53
generalized_linear,sum,tanh,8,256,generalized_linear,sum,tanh,4;19.0;0.802;0.799
generalized_linear,sum,tanh,8,32,const,sum,leaky_relu,2;79.0;0.784;0.772
generalized_linear,sum,tanh,8,4,const,mean,sigmoid,1;10.0;0.782;0.767
generalized_linear,sum,tanh,8,4,const,sum,tanh,2;42.0;0.7979999999999999;0.77
generalized_linear,sum,tanh,8,8,const,sum,sigmoid,1;79.0;0.778;0.77
generalized_linear,sum,tanh,8,8,cos,sum,elu,2;123.0;0.8;0.8
